5.911328711243121603e+01,5.234698119925971582e+01,7.327008351193337887e+01,5.172279744637923216e+01,-2.029891720607998451e+01,4.247038632086579923e+01,-2.217146925711842087e+01,7.327008351193337887e+01,2.996944678516498262e-01,-2.060953524937540138e+00
3.926350453097552595e+00,4.833417538327721807e+00,4.646567745952012274e+00,2.299066099429312171e+00,2.721201273909308327e+00,2.160651776902609456e+00,-4.881853033959466792e+00,5.087461556599888191e+00,3.823419083042164934e-01,-8.916529693892784048e-01
4.332070372584126972e+01,3.863355145702272608e+01,5.317650048752069125e+01,3.815205983159838610e+01,-1.406145751833893165e+01,2.956739070407400050e+01,-1.550593301499057475e+01,5.318699005635833288e+01,2.947332341306367898e-01,-2.057576533574654309e+00
3.905086681033599127e+00,2.011053680009883493e+00,7.125475040737392796e+00,2.578731394497529195e+00,-5.682099076409022231e+00,9.661165004834403547e+00,-3.979065933931523968e+00,7.131262501994990011e+00,8.071609633322390787e-01,-2.167703490055079563e+00
2.179079074212673106e+01,1.902215427149332072e+01,2.893310456145861309e+01,1.741711399934682447e+01,-8.305909779815998206e+00,2.142694061553535079e+01,-1.312103080529417376e+01,2.896823294334438970e+01,4.300478348915539595e-01,-1.916097046544229077e+00
1.181057314969525578e+02,1.069239286560913342e+02,1.349318283120744866e+02,1.124614400296059671e+02,-3.354540861236834814e+01,5.047828443490453765e+01,-1.693287566770325725e+01,1.349318283120744866e+02,2.117287981030860911e-01,-2.299318162594987669e+00
1.560486983004171080e+01,1.253192225019647843e+01,1.394364861775488684e+01,2.033903893930087037e+01,-9.218842915691006112e+00,-4.983664080202251156e+00,1.420250699805652594e+01,2.035472797124558397e+01,4.144922206209329940e-01,2.271147831884095414e+00
1.283598582244345607e+02,1.187918273598228467e+02,1.424355016394400764e+02,1.238522493924808714e+02,-2.870409368256097693e+01,4.222692205747038230e+01,-1.352282846442992081e+01,1.424355016394400764e+02,1.667898143005664136e-01,-2.311746506225651032e+00
3.718645063285794805e+01,3.279763269183299457e+01,4.613555127993104321e+01,3.262616851625624292e+01,-1.316645447286134107e+01,2.684730183775713996e+01,-1.368084722392159946e+01,4.615272109660184441e+01,3.120956474891762866e-01,-2.079826340101495141e+00
5.646112176188683662e+01,5.018693718593019071e+01,6.978866438363074565e+01,4.940776444642940390e+01,-1.882255341434489182e+01,3.998262593015866884e+01,-2.116007256064151321e+01,6.978866438363074565e+01,2.969501268828476093e-01,-2.048616115583081321e+00
1.062009358009313189e+02,9.314705899190002469e+01,1.262207958068903508e+02,9.923495370691178152e+01,-3.916162937146462752e+01,6.005957655382052707e+01,-2.089794674327704271e+01,1.262207958068903508e+02,2.639191954609760304e-01,-2.284809267096467700e+00
1.850845003975343772e+01,1.567990927623733732e+01,2.159276300094235523e+01,1.825267835956665863e+01,-8.485622628378800769e+00,9.252938236132900229e+00,-7.673156002938642528e-01,2.452314330974652634e+01,4.274268351466274929e-01,-3.245984183778178461e-02
4.659113912545433500e+00,4.828294135083210925e+00,5.215907746803913447e+00,3.933139904116921048e+00,5.075406397977892947e-01,1.670381399812502998e+00,-2.177922029522906033e+00,6.391536207952435156e+00,4.176329612637224020e-01,-5.843059286207546998e-01
3.680191327811187740e+00,1.723223666203344218e+00,6.972917709723467361e+00,2.344432666952473543e+00,-5.870903050578490046e+00,9.878179099005778951e+00,-4.007276056205379966e+00,6.976862121729703325e+00,8.496534933773782772e-01,-2.175190014805952643e+00
1.257944359264956802e+01,1.010157889633366857e+01,1.086250676427851403e+01,1.677424544618244795e+01,-7.433594306337218072e+00,-5.150810792966617591e+00,1.258440508526958013e+01,1.679971204113493144e+01,4.367951349279579065e-01,2.217790380099340819e+00
5.914257056089856945e+01,5.238775265219459243e+01,7.327606038074624450e+01,5.176389940499380060e+01,-2.026445316002843811e+01,4.240046668330929691e+01,-2.213601366154762928e+01,7.327606038074624450e+01,2.991752593626218482e-01,-2.060401976586754280e+00
2.046264316752493784e+01,1.643418474962723508e+01,1.889102846101069133e+01,2.606271659016293896e+01,-1.208537536342350194e+01,-4.714844780206704833e+00,1.680022017179850380e+01,2.606271659016293896e+01,3.786991643804447083e-01,2.356800412709124437e+00
3.815697371248764291e+00,2.888291516147753590e+00,6.159847781876304218e+00,2.398952870912888891e+00,-2.782217614369469239e+00,7.032451154429500306e+00,-4.250233536934233669e+00,6.311286001660686651e+00,6.644320816352273784e-01,-1.733937425377362507e+00
1.181085778213159045e+02,1.069269601473194626e+02,1.349338773290411382e+02,1.124648984945842898e+02,-3.354485311071830012e+01,5.047589251049792836e+01,-1.693103924503450131e+01,1.349338773290411382e+02,2.117147785527351556e-01,-2.299335274933321571e+00
2.166079485297665741e+01,1.889220960232055546e+01,2.877532486572451731e+01,1.731485068970315311e+01,-8.305756105375968090e+00,2.134358919848240532e+01,-1.303783306464806557e+01,2.881438247055699975e+01,4.322340249328928130e-01,-1.916923321153427118e+00
4.329541529732288296e+01,3.859843227831231616e+01,5.317122798262204242e+01,3.811658628556492090e+01,-1.409094979696469885e+01,2.962743838765883098e+01,-1.553648842345025827e+01,5.318171984059392088e+01,2.951786742159639432e-01,-2.058050389145484438e+00
4.370070535323958616e+00,5.302391624290274663e+00,5.168358071354303362e+00,2.639461992910671739e+00,2.796963202387371172e+00,2.394862450905966611e+00,-5.191825640460336899e+00,5.610002968644768551e+00,3.829182809521726183e-01,-9.013220907195470533e-01
5.340090287397711677e+01,4.740382100036713808e+01,6.597189412434165945e+01,4.682699417823584298e+01,-1.799124556049092050e+01,3.771297241032110747e+01,-1.972172683169641161e+01,6.597664510593006071e+01,2.981720907507919849e-01,-2.063335732384253163e+00
