1.610091193448646152e+02,1.330964949086702234e+02,3.882528019740856706e+00,1.943173146211045577e+01,6.045217883167967265e+00,3.380638483509966363e+01,4.011531490226329311e+01,3.559402069562079873e+01,4.929105400317855157e+01,3.546087068326567504e+01,-1.356388340750750388e+01,2.752721739988745853e+01,-1.396333386872877647e+01,4.930893784501269295e+01,2.982573376715907942e-01,-2.082249381492601970e+00
1.317215705286349987e+02,1.294317047604380946e+02,5.046810215194518223e-01,3.647887100204499355e-01,5.188938911290725819e-01,2.559210851866738912e-01,3.932225732675413532e+00,4.840956581665501801e+00,4.653494987074365596e+00,2.302225653836732278e+00,2.726192565008199953e+00,2.163807661335863664e+00,-4.890000209464145264e+00,5.095085674842768420e+00,3.829173133361322146e-01,-8.918168571850421111e-01
1.168434059191029348e+02,1.161353831049462855e+02,1.333886968356471803e+00,2.987969701868891992e+00,1.342000390165164703e+00,3.827571345301093331e+00,3.834894499075541141e+00,1.960074966830759990e+00,7.033557585912777022e+00,2.511051007859137485e+00,-5.624458658653201049e+00,9.595989196355324324e+00,-3.971530542412206266e+00,7.039363368291250644e+00,8.090581070962648003e-01,-2.166156495218200639e+00
1.360937672531576936e+02,4.698587866764133025e+01,8.830669907646205852e-01,5.384006000868660768e-01,1.197172802568452266e+00,8.131383282352252495e-01,1.181298981067427576e+02,1.069489250136072087e+02,1.349495931304276723e+02,1.124911786834781253e+02,-3.354291935904116428e+01,5.045907903977119702e+01,-1.691615952662068167e+01,1.349495931304276723e+02,2.116129751525153702e-01,-2.299500256405276666e+00
1.310454099225173081e+02,2.051431750618740750e+02,1.591893177719739372e+00,1.395513884244078850e+00,2.071737221190958156e+00,1.941520969037746847e+00,1.560399649421975887e+01,1.253104492838235018e+01,1.394243492905781778e+01,2.033850994221054975e+01,-9.218854873756296087e+00,-4.984685138779670233e+00,1.420354001475339345e+01,2.035415114781839208e+01,4.145023516922503592e-01,2.271148875428036007e+00
9.797642492263601355e+01,9.826440198584472796e+01,2.150953919292488248e+00,6.338794214671461980e+00,2.499104787294352814e+00,6.064948547072714469e+00,2.078713670792313906e+01,1.815468473662807369e+01,2.783908048438382110e+01,1.636764549339599739e+01,-7.897356368237091750e+00,2.115583062019324601e+01,-1.325847421966606632e+01,2.787278069627314991e+01,4.419693256917834878e-01,-1.894527804684295713e+00
1.143317551479842820e+02,1.461833081984873104e+02,2.584167235783858541e+00,5.269426576053767519e+00,3.039421973902860952e+00,5.676429277697778275e+00,5.714697484379151149e+01,5.073199719435562827e+01,7.079431497388907246e+01,4.991461307876740960e+01,-1.924493244966733840e+01,4.094201814536322814e+01,-2.169708575365345737e+01,7.079431497388907246e+01,2.989451706692205502e-01,-2.048765360845135053e+00
1.360649222310750304e+02,4.697894256165368887e+01,8.830343201688090060e-01,5.383900008455055897e-01,1.197182235469011369e+00,8.131065819609420986e-01,1.181348393814647437e+02,1.069542384465327558e+02,1.349531304630182547e+02,1.124971517422868317e+02,-3.354180288274987021e+01,5.045486720975415551e+01,-1.691306417304117460e+01,1.349531304630182547e+02,2.115885624988055880e-01,-2.299527505614568312e+00
1.606484392562173014e+02,1.328940183253092755e+02,3.832476467857006686e+00,1.810255871052456200e+01,5.785303760885327939e+00,3.060320648629549112e+01,3.967575728245517297e+01,3.518348639269760980e+01,4.881297441539574322e+01,3.503081169977181730e+01,-1.347681336357259951e+01,2.741165140033160696e+01,-1.393483792127580401e+01,4.883111086416710123e+01,2.994049073298655772e-01,-2.081341323959527312e+00
1.437017050525986122e+02,1.898815230860404313e+02,1.567352371448779369e+00,1.283399290450366603e+00,2.143342035054452310e+00,1.698634829769477106e+00,2.016199752349420748e+01,1.617905624729067426e+01,1.859729672516236221e+01,2.570963997491391595e+01,-1.194882398865962436e+01,-4.694103107542995090e+00,1.664292714227584469e+01,2.570963997491391595e+01,3.800553907564487854e-01,2.356295009857562572e+00
1.222162927121484159e+02,2.157806558260039935e+02,1.608864105480008577e+00,1.473671264373088929e+00,2.021957181709891138e+00,2.110800465798924996e+00,1.242821191860842411e+01,9.989290729742512198e+00,1.069946047014339996e+01,1.659588483102938383e+01,-7.316763753775690660e+00,-5.186254600675851201e+00,1.250301832610285402e+01,1.662243523788657384e+01,4.385307785762790900e-01,2.211786408327924391e+00
9.741027924802408222e+01,9.849412005297536155e+01,2.121281535730966006e+00,6.304488477617299580e+00,2.547433764317721394e+00,6.407398559715859143e+00,2.052973480785788851e+01,1.791045171186670260e+01,2.752964396606642339e+01,1.614910934259797415e+01,-7.857849751018657791e+00,2.099972676131065086e+01,-1.314187697358365092e+01,2.757018685010175929e+01,4.456533435515797059e-01,-1.896925269107377465e+00
1.154249227401565321e+02,1.461627311608172874e+02,2.652548946946202690e+00,6.240515102047022644e+00,3.264506303613074589e+00,8.201059379550153849e+00,5.704618985382959551e+01,5.065080821009508583e+01,7.062658299273309126e+01,4.986117904884234520e+01,-1.918614449167878888e+01,4.074117733385288886e+01,-2.155503288747834034e+01,7.062658299273309126e+01,2.984726022020552927e-01,-2.049880733276999489e+00
1.223455039812868677e+02,1.206188533840673642e+02,1.039562364013585594e+00,2.037123380228692771e+00,1.012212253350088575e+00,2.362326198127381094e+00,3.749518252419396624e+00,2.844805983332381327e+00,6.065647419711778454e+00,2.338101411771019045e+00,-2.714136852273848266e+00,6.948387413277906433e+00,-4.234250563223589836e+00,6.216914951844413117e+00,6.656035926740770936e-01,-1.729254254344547048e+00
1.310454109603408881e+02,2.051432068540372313e+02,1.591894773516047135e+00,1.395514409356206409e+00,2.071740129963266064e+00,1.941526995639426545e+00,1.560398785264188781e+01,1.253103944145520821e+01,1.394242480937904993e+01,2.033849962408370615e+01,-9.218845409806144531e+00,-4.984689573087388581e+00,1.420353498511071422e+01,2.035414133619546107e+01,4.145021094354606195e-01,2.271148847456085917e+00
1.168433863987010426e+02,1.161354016363412001e+02,1.333892952194327464e+00,2.988004652689619345e+00,1.342009659239508101e+00,3.827666162732663135e+00,3.834895463539832683e+00,1.960075411979293358e+00,7.033559287447265440e+00,2.511051754568998540e+00,-5.624460216601012696e+00,9.595991407565977127e+00,-3.971531195674886217e+00,7.039365053318523024e+00,8.090582155847561019e-01,-2.166156634246120927e+00
1.154123023558360330e+02,1.461384376411201345e+02,2.656372413220820405e+00,6.341881588268511116e+00,3.272584480853280020e+00,8.396704598284250309e+00,5.704959039385718000e+01,5.065362590556483013e+01,7.062963384589487248e+01,4.986551212226234497e+01,-1.918789302784975703e+01,4.074012827263314307e+01,-2.155223529010478956e+01,7.062963384589487248e+01,2.984706240728102200e-01,-2.049962627884312827e+00
1.608750157912621717e+02,1.327876438025367918e+02,3.836760616468764873e+00,1.828602548697518770e+01,5.779703708991469568e+00,3.073689934565584636e+01,3.963568013332995577e+01,3.514380545207915674e+01,4.877088819187299151e+01,3.499234740981059133e+01,-1.347562474971861590e+01,2.740562419972977182e+01,-1.392999933519416444e+01,4.878894672821888889e+01,2.996554852233996313e-01,-2.081424855185361356e+00
1.317215673947100072e+02,1.294316910897134676e+02,5.046813502629686754e-01,3.647884108075192255e-01,5.188946417875921480e-01,2.559210053940779717e-01,3.932232920379291841e+00,4.840966233386923001e+00,4.653503565225289407e+00,2.302228987076419209e+00,2.726199957059864953e+00,2.163811832676665770e+00,-4.890011772856579064e+00,5.095095281669274279e+00,3.829182450321090836e-01,-8.918172006656798212e-01
9.726510928853757321e+01,9.789516189393127377e+01,2.125009281796742755e+00,6.345848865610477674e+00,2.501676841492749492e+00,6.110872225846200045e+00,2.068889887534104233e+01,1.807461285411322649e+01,2.772310896539895353e+01,1.626897543196357176e+01,-7.842858542838500924e+00,2.110262950510115942e+01,-1.325977093242639349e+01,2.775719246613799029e+01,4.429828207306008570e-01,-1.892565086563780419e+00
1.360925410711803352e+02,4.698561426225358417e+01,8.830651419395866286e-01,5.383994642396234820e-01,1.197176705031605115e+00,8.131399901700553379e-01,1.181300270719577981e+02,1.069490546185418793e+02,1.349496914414610274e+02,1.124913376631378839e+02,-3.354291743979133855e+01,5.045898707710473730e+01,-1.691606948320693604e+01,1.349496914414610274e+02,2.116123548103541196e-01,-2.299501298311891428e+00
1.210303018235252495e+02,1.475188309555924207e+02,2.557699341353728339e+00,3.072136794294840545e+00,3.012351177932402368e+00,2.926920189015951301e+00,5.632341798037761293e+01,5.003383417590316640e+01,6.975016853811068529e+01,4.918625194914000787e+01,-1.886875104872913056e+01,4.028024972294851125e+01,-2.141149869617257195e+01,6.975016853811068529e+01,2.982094929829374741e-01,-2.046014065668939619e+00
1.223481012005374851e+02,1.207987046315500379e+02,1.027066493133282465e+00,2.030253679356074148e+00,1.010438230618431410e+00,2.364475490185005579e+00,3.727809065426148649e+00,2.835070819031775713e+00,6.027665675324412220e+00,2.320690754415940305e+00,-2.678214782580240705e+00,6.899569747814248366e+00,-4.221354968665354868e+00,6.179473781997278259e+00,6.654354390404001451e-01,-1.727139813860461892e+00
1.310429375847890299e+02,2.051429776289990059e+02,1.591843341987172478e+00,1.395459097476430932e+00,2.071785162907373579e+00,1.941596193301576623e+00,1.560400189212817601e+01,1.253112303586350862e+01,1.394252073023187677e+01,2.033836222738365151e+01,-9.218636745132110732e+00,-4.984443929054718225e+00,1.420308067639148852e+01,2.035401703436519583e+01,4.145016101824208765e-01,2.271141686433583384e+00
1.324118243570872551e+02,8.604914603741889323e+01,2.066887472350579102e+01,4.463922421811448089e+02,2.279203288812390582e+01,4.404208418370220102e+02,4.462538581148940864e+01,3.791386936249947581e+01,5.419408921404350821e+01,4.176819999232025538e+01,-2.013455063018096780e+01,2.870610909639845332e+01,-8.571558779858914789e+00,5.419408921404350821e+01,3.855879859944368326e-01,-2.337213977869652570e+00
1.361161102656838011e+02,4.698924433256183875e+01,8.830838469143966751e-01,5.383937322395502267e-01,1.197110849020851298e+00,8.130981602238531725e-01,1.181274086789509852e+02,1.069464782309074025e+02,1.349477000592317779e+02,1.124880502540590044e+02,-3.354279142517422230e+01,5.046086811212437340e+01,-1.691807653276332246e+01,1.349477000592317779e+02,2.116244959358971056e-01,-2.299475371158106629e+00
1.562805505032199278e+02,1.324071895697189234e+02,3.197800808292911245e+00,3.930416811647168718e+00,5.451199602715451675e+00,1.891295162507332606e+01,3.834653074391267324e+01,3.401000361370936531e+01,4.721787483365336158e+01,3.381171438331437429e+01,-1.300958205588309191e+01,2.661403222172813443e+01,-1.360445004184171225e+01,4.723739074553444794e+01,2.984390923242731253e-01,-2.077348677878947836e+00
9.623210963160569520e+01,9.696097399304848352e+01,2.047858197485035170e+00,4.016309057143517158e+00,2.428013831134227196e+00,5.454654606923078575e+00,2.016581498002496176e+01,1.759124821909153269e+01,2.714073376245793767e+01,1.576546356012930872e+01,-7.723700734659717959e+00,2.092475565189184650e+01,-1.320105488600115606e+01,2.718259385932760352e+01,4.505224221061162049e-01,-1.890734920485708015e+00
9.897245508651310786e+01,1.035293292238571041e+02,2.292064684003287223e+00,7.734758256685870137e+00,2.769105894263335532e+00,9.320575898506707091e+00,2.167014740273617335e+01,1.888148898926701236e+01,2.882227507109875830e+01,1.730667870235969730e+01,-8.365975535401997121e+00,2.145638220418481978e+01,-1.309040662182020753e+01,2.886115616972012532e+01,4.328067168727602332e-01,-1.916383703234604940e+00
1.066167367828868038e+02,1.414496653141604270e+02,2.679304383117283805e+00,7.284082589758625659e+00,3.207648222585306019e+00,9.525135937558077970e+00,5.912150451861120359e+01,5.236607277237530411e+01,7.330753787777875630e+01,5.169090371846887422e+01,-2.026629466478858532e+01,4.255809708764566324e+01,-2.229180256678404604e+01,7.330753787777875630e+01,2.997900296245402108e-01,-2.058238061957611720e+00
1.629804668762137112e+02,1.378023587190399724e+02,3.541554037718697590e+00,1.459734175803416356e+01,5.320360541281306865e+00,2.372007720561074962e+01,4.345649120721434144e+01,3.878767169256244074e+01,5.328093911072148359e+01,3.830086346756067428e+01,-1.400645934609509879e+01,2.947334416385418621e+01,-1.546688467128382882e+01,5.329138388058796494e+01,2.928893935234950785e-01,-2.057787958149552399e+00
1.315731235706687414e+02,5.368798596291691183e+01,8.318690284971315130e-01,5.101309337369162034e-01,1.107468326092606592e+00,7.381474187145071753e-01,1.059828561700227283e+02,9.291147278980577084e+01,1.260710212808384512e+02,9.896607568826260604e+01,-3.921414937320242444e+01,6.026449182169555741e+01,-2.105034201417895545e+01,1.260710212808384512e+02,2.648925165821963135e-01,-2.283037610464583977e+00
1.401383686477347226e+02,4.150137046013600184e+01,9.259144729259959350e-01,5.618820064065974673e-01,1.270631924544121327e+00,8.744791793416525350e-01,1.281419806718332381e+02,1.185237357504848177e+02,1.422686251955624073e+02,1.236335846207544478e+02,-2.885473557286311319e+01,4.237992550001131065e+01,-1.352519000309052366e+01,1.422686251955624073e+02,1.677290194067601048e-01,-2.312813927010320292e+00
1.310422754506579963e+02,2.051425180308842755e+02,1.591875604631167285e+00,1.395447203062591290e+00,2.071783625221363057e+00,1.941668899264466175e+00,1.560345701244500560e+01,1.253067824052381241e+01,1.394188028616064656e+01,2.033781282780258692e+01,-9.218336492272316107e+00,-4.984730622431297498e+00,1.420306711689737256e+01,2.035346806469446435e+01,4.144961388681875358e-01,2.271144883004835968e+00
1.225722430258923055e+02,1.204833596044898627e+02,1.052615096720951327e+00,2.102046049008213124e+00,1.062691429861869263e+00,2.621686987366920185e+00,3.815370781630463615e+00,2.888328011915151539e+00,6.159717981295414369e+00,2.398066406808401663e+00,-2.781128358099925535e+00,7.033041521601214541e+00,-4.251913160342737363e+00,6.311200110852483114e+00,6.648288680389801142e-01,-1.734591622583213866e+00
9.402178767252682690e+01,9.614305563577308078e+01,2.038893948856809857e+00,4.960005701418733537e+00,2.446979609151926471e+00,5.757163203703399290e+00,1.965999449258277920e+01,1.718592990961550981e+01,2.653935164277543635e+01,1.525470255949958620e+01,-7.422194189781105678e+00,2.063807068035544035e+01,-1.321587648651290436e+01,2.658394145202706937e+01,4.563578224493165525e-01,-1.878391349747812633e+00
